iban,type,Balance,openingsDate,company,accountmanager
NL13BEEH0010004792,RETAIL_SAVING,0,11-09-2009,null,null
NL83BEEH0010004793,RETAIL_CHECKING,0,11-09-2009,null,null
NL56BEEH0010004794,RETAIL_SAVING,0,11-09-2009,null,null
NL29BEEH0010004795,RETAIL_CHECKING,0,11-09-2009,null,null
NL02BEEH0010004796,RETAIL_SAVING,0,11-09-2009,null,null
NL72BEEH0010004797,RETAIL_CHECKING,0,11-09-2009,null,null
NL45BEEH0010004798,RETAIL_SAVING,0,11-09-2009,null,null
NL18BEEH0010004799,RETAIL_CHECKING,0,11-09-2009,null,null
NL88BEEH0010004800,RETAIL_SAVING,0,11-09-2009,null,null
NL61BEEH0010004801,RETAIL_CHECKING,0,11-09-2009,null,null
NL34BEEH0010004802,RETAIL_SAVING,0,11-09-2009,null,null
NL07BEEH0010004803,RETAIL_CHECKING,0,11-09-2009,null,null
NL77BEEH0010004804,RETAIL_SAVING,0,11-09-2009,null,null
NL50BEEH0010004805,RETAIL_CHECKING,0,11-09-2009,null,null
NL23BEEH0010004806,RETAIL_SAVING,0,11-09-2009,null,null
NL93BEEH0010004807,RETAIL_CHECKING,0,11-09-2009,null,null
NL66BEEH0010004808,RETAIL_SAVING,0,11-09-2009,null,null
NL39BEEH0010004809,RETAIL_CHECKING,0,11-09-2009,null,null
NL12BEEH0010004810,RETAIL_SAVING,0,11-09-2009,null,null
NL82BEEH0010004811,RETAIL_CHECKING,0,11-09-2009,null,null
NL55BEEH0010004812,RETAIL_SAVING,0,11-09-2009,null,null
NL28BEEH0010004813,RETAIL_CHECKING,0,11-09-2009,null,null
NL98BEEH0010004814,RETAIL_SAVING,0,11-09-2009,null,null
NL71BEEH0010004815,RETAIL_CHECKING,0,11-09-2009,null,null
NL44BEEH0010004816,RETAIL_SAVING,0,11-09-2009,null,null
NL17BEEH0010004817,RETAIL_CHECKING,0,11-09-2009,null,null
NL87BEEH0010004818,RETAIL_SAVING,0,11-09-2009,null,null
NL60BEEH0010004819,RETAIL_CHECKING,0,11-09-2009,null,null
NL33BEEH0010004820,RETAIL_SAVING,0,11-09-2009,null,null
NL06BEEH0010004821,RETAIL_CHECKING,0,11-09-2009,null,null
NL76BEEH0010004822,RETAIL_SAVING,0,11-09-2009,null,null
NL49BEEH0010004823,RETAIL_CHECKING,0,11-09-2009,null,null
NL22BEEH0010004824,RETAIL_SAVING,0,11-09-2009,null,null
NL92BEEH0010004825,RETAIL_CHECKING,0,11-09-2009,null,null
NL65BEEH0010004826,RETAIL_SAVING,0,11-09-2009,null,null
NL38BEEH0010004827,RETAIL_CHECKING,0,11-09-2009,null,null
NL11BEEH0010004828,RETAIL_SAVING,0,11-09-2009,null,null
NL81BEEH0010004829,RETAIL_CHECKING,0,11-09-2009,null,null
NL54BEEH0010004830,RETAIL_SAVING,0,11-09-2009,null,null
NL27BEEH0010004831,RETAIL_CHECKING,0,11-09-2009,null,null
NL97BEEH0010004832,RETAIL_SAVING,0,11-09-2009,null,null
NL70BEEH0010004833,RETAIL_CHECKING,0,11-09-2009,null,null
NL43BEEH0010004834,RETAIL_SAVING,0,11-09-2009,null,null
NL16BEEH0010004835,RETAIL_CHECKING,0,11-09-2009,null,null
NL86BEEH0010004836,RETAIL_SAVING,0,11-09-2009,null,null
NL59BEEH0010004837,RETAIL_CHECKING,0,11-09-2009,null,null
NL32BEEH0010004838,RETAIL_SAVING,0,11-09-2009,null,null
NL05BEEH0010004839,RETAIL_CHECKING,0,11-09-2009,null,null
NL75BEEH0010004840,RETAIL_SAVING,0,11-09-2009,null,null
NL48BEEH0010004841,RETAIL_CHECKING,0,11-09-2009,null,null
NL21BEEH0010004842,RETAIL_SAVING,0,11-09-2009,null,null
NL91BEEH0010004843,RETAIL_CHECKING,0,11-09-2009,null,null
NL64BEEH0010004844,RETAIL_SAVING,0,11-09-2009,null,null
NL37BEEH0010004845,RETAIL_CHECKING,0,11-09-2009,null,null
NL10BEEH0010004846,RETAIL_SAVING,0,11-09-2009,null,null
NL80BEEH0010004847,RETAIL_CHECKING,0,11-09-2009,null,null
NL53BEEH0010004848,RETAIL_SAVING,0,11-09-2009,null,null
NL26BEEH0010004849,RETAIL_CHECKING,0,11-09-2009,null,null
NL96BEEH0010004850,RETAIL_SAVING,0,11-09-2009,null,null
NL69BEEH0010004851,RETAIL_CHECKING,0,11-09-2009,null,null
NL42BEEH0010004852,RETAIL_SAVING,0,11-09-2009,null,null
NL15BEEH0010004853,RETAIL_CHECKING,0,11-09-2009,null,null
NL85BEEH0010004854,RETAIL_SAVING,0,11-09-2009,null,null
NL58BEEH0010004855,RETAIL_CHECKING,0,11-09-2009,null,null
NL31BEEH0010004856,RETAIL_SAVING,0,11-09-2009,null,null
NL04BEEH0010004857,RETAIL_CHECKING,0,11-09-2009,null,null
NL74BEEH0010004858,RETAIL_SAVING,0,11-09-2009,null,null
NL47BEEH0010004859,RETAIL_CHECKING,0,11-09-2009,null,null
NL20BEEH0010004860,RETAIL_SAVING,0,11-09-2009,null,null
NL90BEEH0010004861,RETAIL_CHECKING,0,11-09-2009,null,null
NL63BEEH0010004862,RETAIL_SAVING,0,11-09-2009,null,null
NL36BEEH0010004863,RETAIL_CHECKING,0,11-09-2009,null,null
NL09BEEH0010004864,RETAIL_SAVING,0,11-09-2009,null,null
NL79BEEH0010004865,RETAIL_CHECKING,0,11-09-2009,null,null
NL52BEEH0010004866,RETAIL_SAVING,0,11-09-2009,null,null
NL25BEEH0010004867,RETAIL_CHECKING,0,11-09-2009,null,null
NL95BEEH0010004868,RETAIL_SAVING,0,11-09-2009,null,null
NL68BEEH0010004869,RETAIL_CHECKING,0,11-09-2009,null,null
NL41BEEH0010004870,RETAIL_SAVING,0,11-09-2009,null,null
NL14BEEH0010004871,RETAIL_CHECKING,0,11-09-2009,null,null
NL84BEEH0010004872,RETAIL_SAVING,0,11-09-2009,null,null
NL57BEEH0010004873,RETAIL_CHECKING,0,11-09-2009,null,null
NL30BEEH0010004874,RETAIL_SAVING,0,11-09-2009,null,null
NL03BEEH0010004875,RETAIL_CHECKING,0,11-09-2009,null,null
NL73BEEH0010004876,RETAIL_SAVING,0,11-09-2009,null,null
NL46BEEH0010004877,RETAIL_CHECKING,0,11-09-2009,null,null
NL19BEEH0010004878,RETAIL_SAVING,0,11-09-2009,null,null
NL89BEEH0010004879,RETAIL_CHECKING,0,11-09-2009,null,null
NL62BEEH0010004880,RETAIL_SAVING,0,11-09-2009,null,null
NL35BEEH0010004881,RETAIL_CHECKING,0,11-09-2009,null,null
NL08BEEH0010004882,RETAIL_SAVING,0,11-09-2009,null,null
NL78BEEH0010004883,RETAIL_CHECKING,0,11-09-2009,null,null
NL51BEEH0010004884,RETAIL_SAVING,0,11-09-2009,null,null
NL24BEEH0010004885,RETAIL_CHECKING,0,11-09-2009,null,null
NL94BEEH0010004886,RETAIL_SAVING,0,11-09-2009,null,null
NL67BEEH0010004887,RETAIL_CHECKING,0,11-09-2009,null,null
NL40BEEH0010004888,RETAIL_SAVING,0,11-09-2009,null,null
NL13BEEH0010004889,RETAIL_CHECKING,0,11-09-2009,null,null
NL83BEEH0010004890,RETAIL_SAVING,0,11-09-2009,null,null
NL56BEEH0010004891,RETAIL_CHECKING,0,11-09-2009,null,null
NL29BEEH0010004892,RETAIL_SAVING,0,11-09-2009,null,null
NL02BEEH0010004893,RETAIL_CHECKING,0,11-09-2009,null,null
NL72BEEH0010004894,RETAIL_SAVING,0,11-09-2009,null,null
NL45BEEH0010004895,RETAIL_CHECKING,0,11-09-2009,null,null
NL18BEEH0010004896,RETAIL_SAVING,0,11-09-2009,null,null
NL88BEEH0010004897,RETAIL_CHECKING,0,11-09-2009,null,null
NL61BEEH0010004898,RETAIL_SAVING,0,11-09-2009,null,null
NL34BEEH0010004899,RETAIL_CHECKING,0,11-09-2009,null,null
NL07BEEH0010004900,RETAIL_SAVING,0,11-09-2009,null,null
NL77BEEH0010004901,RETAIL_CHECKING,0,11-09-2009,null,null
NL50BEEH0010004902,RETAIL_SAVING,0,11-09-2009,null,null
NL23BEEH0010004903,RETAIL_CHECKING,0,11-09-2009,null,null
NL93BEEH0010004904,RETAIL_SAVING,0,11-09-2009,null,null
NL66BEEH0010004905,RETAIL_CHECKING,0,11-09-2009,null,null
NL39BEEH0010004906,RETAIL_SAVING,0,11-09-2009,null,null
NL12BEEH0010004907,RETAIL_CHECKING,0,11-09-2009,null,null
NL82BEEH0010004908,RETAIL_SAVING,0,11-09-2009,null,null
NL55BEEH0010004909,RETAIL_CHECKING,0,11-09-2009,null,null
NL28BEEH0010004910,RETAIL_SAVING,0,11-09-2009,null,null
NL98BEEH0010004911,RETAIL_CHECKING,0,11-09-2009,null,null
NL71BEEH0010004912,RETAIL_SAVING,0,11-09-2009,null,null
NL44BEEH0010004913,RETAIL_CHECKING,0,11-09-2009,null,null
NL17BEEH0010004914,RETAIL_SAVING,0,11-09-2009,null,null
NL87BEEH0010004915,RETAIL_CHECKING,0,11-09-2009,null,null
NL60BEEH0010004916,RETAIL_SAVING,0,11-09-2009,null,null
NL33BEEH0010004917,RETAIL_CHECKING,0,11-09-2009,null,null
NL06BEEH0010004918,RETAIL_SAVING,0,11-09-2009,null,null
NL76BEEH0010004919,RETAIL_CHECKING,0,11-09-2009,null,null
NL49BEEH0010004920,RETAIL_SAVING,0,11-09-2009,null,null
NL22BEEH0010004921,RETAIL_CHECKING,0,11-09-2009,null,null
NL92BEEH0010004922,RETAIL_SAVING,0,11-09-2009,null,null
NL65BEEH0010004923,RETAIL_CHECKING,0,11-09-2009,null,null
NL38BEEH0010004924,RETAIL_SAVING,0,11-09-2009,null,null
NL11BEEH0010004925,RETAIL_CHECKING,0,11-09-2009,null,null
NL81BEEH0010004926,RETAIL_SAVING,0,11-09-2009,null,null
NL54BEEH0010004927,RETAIL_CHECKING,0,11-09-2009,null,null
NL27BEEH0010004928,RETAIL_SAVING,0,11-09-2009,null,null
NL97BEEH0010004929,RETAIL_CHECKING,0,11-09-2009,null,null
NL70BEEH0010004930,RETAIL_SAVING,0,11-09-2009,null,null
NL43BEEH0010004931,RETAIL_CHECKING,0,11-09-2009,null,null
NL16BEEH0010004932,RETAIL_SAVING,0,11-09-2009,null,null
NL86BEEH0010004933,RETAIL_CHECKING,0,11-09-2009,null,null
NL59BEEH0010004934,RETAIL_SAVING,0,11-09-2009,null,null
NL32BEEH0010004935,RETAIL_CHECKING,0,11-09-2009,null,null
NL05BEEH0010004936,RETAIL_SAVING,0,11-09-2009,null,null
NL75BEEH0010004937,RETAIL_CHECKING,0,11-09-2009,null,null
NL48BEEH0010004938,RETAIL_SAVING,0,11-09-2009,null,null
NL21BEEH0010004939,RETAIL_CHECKING,0,11-09-2009,null,null
NL91BEEH0010004940,RETAIL_SAVING,0,11-09-2009,null,null
NL64BEEH0010004941,RETAIL_CHECKING,0,11-09-2009,null,null
NL37BEEH0010004942,RETAIL_SAVING,0,11-09-2009,null,null
NL10BEEH0010004943,RETAIL_CHECKING,0,11-09-2009,null,null
NL80BEEH0010004944,RETAIL_SAVING,0,11-09-2009,null,null
NL53BEEH0010004945,RETAIL_CHECKING,0,11-09-2009,null,null
NL26BEEH0010004946,RETAIL_SAVING,0,11-09-2009,null,null
NL96BEEH0010004947,RETAIL_CHECKING,0,11-09-2009,null,null
NL69BEEH0010004948,RETAIL_SAVING,0,11-09-2009,null,null
NL42BEEH0010004949,RETAIL_CHECKING,0,11-09-2009,null,null
NL15BEEH0010004950,RETAIL_SAVING,0,11-09-2009,null,null
NL85BEEH0010004951,RETAIL_CHECKING,0,11-09-2009,null,null
NL58BEEH0010004952,RETAIL_SAVING,0,11-09-2009,null,null
NL31BEEH0010004953,RETAIL_CHECKING,0,11-09-2009,null,null
NL04BEEH0010004954,RETAIL_SAVING,0,11-09-2009,null,null
NL74BEEH0010004955,RETAIL_CHECKING,0,11-09-2009,null,null
NL47BEEH0010004956,RETAIL_SAVING,0,11-09-2009,null,null
NL20BEEH0010004957,RETAIL_CHECKING,0,11-09-2009,null,null
NL90BEEH0010004958,RETAIL_SAVING,0,11-09-2009,null,null
NL63BEEH0010004959,RETAIL_CHECKING,0,11-09-2009,null,null
NL36BEEH0010004960,RETAIL_SAVING,0,11-09-2009,null,null
NL09BEEH0010004961,RETAIL_CHECKING,0,11-09-2009,null,null
NL79BEEH0010004962,RETAIL_SAVING,0,11-09-2009,null,null
NL52BEEH0010004963,RETAIL_CHECKING,0,11-09-2009,null,null
NL25BEEH0010004964,RETAIL_SAVING,0,11-09-2009,null,null
NL95BEEH0010004965,RETAIL_CHECKING,0,11-09-2009,null,null
NL68BEEH0010004966,RETAIL_SAVING,0,11-09-2009,null,null
NL41BEEH0010004967,RETAIL_CHECKING,0,11-09-2009,null,null
NL14BEEH0010004968,RETAIL_SAVING,0,11-09-2009,null,null
NL84BEEH0010004969,RETAIL_CHECKING,0,11-09-2009,null,null
NL57BEEH0010004970,RETAIL_SAVING,0,11-09-2009,null,null
NL30BEEH0010004971,RETAIL_CHECKING,0,11-09-2009,null,null
NL03BEEH0010004972,RETAIL_SAVING,0,11-09-2009,null,null
NL73BEEH0010004973,RETAIL_CHECKING,0,11-09-2009,null,null
NL46BEEH0010004974,RETAIL_SAVING,0,11-09-2009,null,null
NL19BEEH0010004975,RETAIL_CHECKING,0,11-09-2009,null,null
NL89BEEH0010004976,RETAIL_SAVING,0,11-09-2009,null,null
NL62BEEH0010004977,RETAIL_CHECKING,0,11-09-2009,null,null
NL35BEEH0010004978,RETAIL_SAVING,0,11-09-2009,null,null
NL08BEEH0010004979,RETAIL_CHECKING,0,11-09-2009,null,null
NL78BEEH0010004980,RETAIL_SAVING,0,11-09-2009,null,null
NL51BEEH0010004981,RETAIL_CHECKING,0,11-09-2009,null,null
NL24BEEH0010004982,RETAIL_SAVING,0,11-09-2009,null,null
NL94BEEH0010004983,RETAIL_CHECKING,0,11-09-2009,null,null
NL67BEEH0010004984,RETAIL_SAVING,0,11-09-2009,null,null
NL40BEEH0010004985,RETAIL_CHECKING,0,11-09-2009,null,null
NL13BEEH0010004986,RETAIL_SAVING,0,11-09-2009,null,null
NL83BEEH0010004987,RETAIL_CHECKING,0,11-09-2009,null,null
NL56BEEH0010004988,RETAIL_SAVING,0,11-09-2009,null,null
NL29BEEH0010004989,RETAIL_CHECKING,0,11-09-2009,null,null
NL02BEEH0010004990,RETAIL_SAVING,0,11-09-2009,null,null
NL72BEEH0010004991,RETAIL_CHECKING,0,11-09-2009,null,null
NL45BEEH0010004992,RETAIL_SAVING,0,11-09-2009,null,null
NL18BEEH0010004993,RETAIL_CHECKING,0,11-09-2009,null,null
NL88BEEH0010004994,RETAIL_SAVING,0,11-09-2009,null,null
NL61BEEH0010004995,RETAIL_CHECKING,0,11-09-2009,null,null
NL34BEEH0010004996,RETAIL_SAVING,0,11-09-2009,null,null
NL07BEEH0010004997,RETAIL_CHECKING,0,11-09-2009,null,null
NL77BEEH0010004998,RETAIL_SAVING,0,11-09-2009,null,null
NL50BEEH0010004999,RETAIL_CHECKING,0,11-09-2009,null,null
NL23BEEH0010005000,RETAIL_SAVING,0,11-09-2009,null,null
NL93BEEH0010005001,RETAIL_CHECKING,0,11-09-2009,null,null
NL66BEEH0010005002,RETAIL_SAVING,0,11-09-2009,null,null
NL39BEEH0010005003,RETAIL_CHECKING,0,11-09-2009,null,null
NL12BEEH0010005004,RETAIL_SAVING,0,11-09-2009,null,null
NL82BEEH0010005005,RETAIL_CHECKING,0,11-09-2009,null,null
NL55BEEH0010005006,RETAIL_SAVING,0,11-09-2009,null,null
NL28BEEH0010005007,RETAIL_CHECKING,0,11-09-2009,null,null
NL98BEEH0010005008,RETAIL_SAVING,0,11-09-2009,null,null
NL71BEEH0010005009,RETAIL_CHECKING,0,11-09-2009,null,null
NL44BEEH0010005010,RETAIL_SAVING,0,11-09-2009,null,null
NL17BEEH0010005011,RETAIL_CHECKING,0,11-09-2009,null,null
NL87BEEH0010005012,RETAIL_SAVING,0,11-09-2009,null,null
NL60BEEH0010005013,RETAIL_CHECKING,0,11-09-2009,null,null
NL33BEEH0010005014,RETAIL_SAVING,0,11-09-2009,null,null
NL06BEEH0010005015,RETAIL_CHECKING,0,11-09-2009,null,null
NL76BEEH0010005016,RETAIL_SAVING,0,11-09-2009,null,null
NL49BEEH0010005017,RETAIL_CHECKING,0,11-09-2009,null,null
NL22BEEH0010005018,RETAIL_SAVING,0,11-09-2009,null,null
NL92BEEH0010005019,RETAIL_CHECKING,0,11-09-2009,null,null
NL65BEEH0010005020,RETAIL_SAVING,0,11-09-2009,null,null
NL38BEEH0010005021,RETAIL_CHECKING,0,11-09-2009,null,null
NL11BEEH0010005022,RETAIL_SAVING,0,11-09-2009,null,null
NL81BEEH0010005023,RETAIL_CHECKING,0,11-09-2009,null,null
NL54BEEH0010005024,RETAIL_SAVING,0,11-09-2009,null,null
NL27BEEH0010005025,RETAIL_CHECKING,0,11-09-2009,null,null
NL97BEEH0010005026,RETAIL_SAVING,0,11-09-2009,null,null
NL70BEEH0010005027,RETAIL_CHECKING,0,11-09-2009,null,null
NL43BEEH0010005028,RETAIL_SAVING,0,11-09-2009,null,null
NL16BEEH0010005029,RETAIL_CHECKING,0,11-09-2009,null,null
NL86BEEH0010005030,RETAIL_SAVING,0,11-09-2009,null,null
NL59BEEH0010005031,RETAIL_CHECKING,0,11-09-2009,null,null
NL32BEEH0010005032,RETAIL_SAVING,0,11-09-2009,null,null
NL05BEEH0010005033,RETAIL_CHECKING,0,11-09-2009,null,null
NL75BEEH0010005034,RETAIL_SAVING,0,11-09-2009,null,null
NL48BEEH0010005035,RETAIL_CHECKING,0,11-09-2009,null,null
NL21BEEH0010005036,RETAIL_SAVING,0,11-09-2009,null,null
NL91BEEH0010005037,RETAIL_CHECKING,0,11-09-2009,null,null
NL64BEEH0010005038,RETAIL_SAVING,0,11-09-2009,null,null
NL37BEEH0010005039,RETAIL_CHECKING,0,11-09-2009,null,null
NL10BEEH0010005040,RETAIL_SAVING,0,11-09-2009,null,null
NL80BEEH0010005041,RETAIL_CHECKING,0,11-09-2009,null,null
NL53BEEH0010005042,RETAIL_SAVING,0,11-09-2009,null,null
NL26BEEH0010005043,RETAIL_CHECKING,0,11-09-2009,null,null
NL96BEEH0010005044,RETAIL_SAVING,0,11-09-2009,null,null
NL69BEEH0010005045,RETAIL_CHECKING,0,11-09-2009,null,null
NL42BEEH0010005046,RETAIL_SAVING,0,11-09-2009,null,null
NL15BEEH0010005047,RETAIL_CHECKING,0,11-09-2009,null,null
NL85BEEH0010005048,RETAIL_SAVING,0,11-09-2009,null,null
NL58BEEH0010005049,RETAIL_CHECKING,0,11-09-2009,null,null
NL31BEEH0010005050,RETAIL_SAVING,0,11-09-2009,null,null
NL04BEEH0010005051,RETAIL_CHECKING,0,11-09-2009,null,null
NL74BEEH0010005052,RETAIL_SAVING,0,11-09-2009,null,null
NL47BEEH0010005053,RETAIL_CHECKING,0,11-09-2009,null,null
NL20BEEH0010005054,RETAIL_SAVING,0,11-09-2009,null,null
NL90BEEH0010005055,RETAIL_CHECKING,0,11-09-2009,null,null
NL63BEEH0010005056,RETAIL_SAVING,0,11-09-2009,null,null
NL36BEEH0010005057,RETAIL_CHECKING,0,11-09-2009,null,null
NL09BEEH0010005058,RETAIL_SAVING,0,11-09-2009,null,null
NL79BEEH0010005059,RETAIL_CHECKING,0,11-09-2009,null,null
NL52BEEH0010005060,RETAIL_SAVING,0,11-09-2009,null,null
NL25BEEH0010005061,RETAIL_CHECKING,0,11-09-2009,null,null
NL95BEEH0010005062,RETAIL_SAVING,0,11-09-2009,null,null
NL68BEEH0010005063,RETAIL_CHECKING,0,11-09-2009,null,null
NL41BEEH0010005064,RETAIL_SAVING,0,11-09-2009,null,null
NL14BEEH0010005065,RETAIL_CHECKING,0,11-09-2009,null,null
NL84BEEH0010005066,RETAIL_SAVING,0,11-09-2009,null,null
NL57BEEH0010005067,RETAIL_CHECKING,0,11-09-2009,null,null
NL30BEEH0010005068,RETAIL_SAVING,0,11-09-2009,null,null
NL03BEEH0010005069,RETAIL_CHECKING,0,11-09-2009,null,null
NL73BEEH0010005070,RETAIL_SAVING,0,11-09-2009,null,null
NL46BEEH0010005071,RETAIL_CHECKING,0,11-09-2009,null,null
NL19BEEH0010005072,RETAIL_SAVING,0,11-09-2009,null,null
NL89BEEH0010005073,RETAIL_CHECKING,0,11-09-2009,null,null
NL62BEEH0010005074,RETAIL_SAVING,0,11-09-2009,null,null
NL35BEEH0010005075,RETAIL_CHECKING,0,11-09-2009,null,null
NL08BEEH0010005076,RETAIL_SAVING,0,11-09-2009,null,null
NL78BEEH0010005077,RETAIL_CHECKING,0,11-09-2009,null,null
NL51BEEH0010005078,RETAIL_SAVING,0,11-09-2009,null,null
NL24BEEH0010005079,RETAIL_CHECKING,0,11-09-2009,null,null
NL94BEEH0010005080,RETAIL_SAVING,0,11-09-2009,null,null
NL67BEEH0010005081,RETAIL_CHECKING,0,11-09-2009,null,null
NL40BEEH0010005082,RETAIL_SAVING,0,11-09-2009,null,null
NL13BEEH0010005083,RETAIL_CHECKING,0,11-09-2009,null,null
NL83BEEH0010005084,RETAIL_SAVING,0,11-09-2009,null,null
NL56BEEH0010005085,RETAIL_CHECKING,0,11-09-2009,null,null
NL29BEEH0010005086,RETAIL_SAVING,0,11-09-2009,null,null
NL02BEEH0010005087,RETAIL_CHECKING,0,11-09-2009,null,null
NL72BEEH0010005088,RETAIL_SAVING,0,11-09-2009,null,null
NL45BEEH0010005089,RETAIL_CHECKING,0,11-09-2009,null,null
NL18BEEH0010005090,RETAIL_SAVING,0,11-09-2009,null,null
NL88BEEH0010005091,RETAIL_CHECKING,0,11-09-2009,null,null
NL61BEEH0010005092,RETAIL_SAVING,0,11-09-2009,null,null
NL34BEEH0010005093,RETAIL_CHECKING,0,11-09-2009,null,null
NL07BEEH0010005094,RETAIL_SAVING,0,11-09-2009,null,null
NL77BEEH0010005095,RETAIL_CHECKING,0,11-09-2009,null,null
NL50BEEH0010005096,RETAIL_SAVING,0,11-09-2009,null,null
NL23BEEH0010005097,RETAIL_CHECKING,0,11-09-2009,null,null
NL93BEEH0010005098,RETAIL_SAVING,0,11-09-2009,null,null
NL66BEEH0010005099,RETAIL_CHECKING,0,11-09-2009,null,null
NL39BEEH0010005100,RETAIL_SAVING,0,11-09-2009,null,null
NL12BEEH0010005101,RETAIL_CHECKING,0,11-09-2009,null,null
NL82BEEH0010005102,RETAIL_SAVING,0,11-09-2009,null,null
NL55BEEH0010005103,RETAIL_CHECKING,0,11-09-2009,null,null
NL28BEEH0010005104,RETAIL_SAVING,0,11-09-2009,null,null
NL98BEEH0010005105,RETAIL_CHECKING,0,11-09-2009,null,null
NL71BEEH0010005106,RETAIL_SAVING,0,11-09-2009,null,null
NL44BEEH0010005107,RETAIL_CHECKING,0,11-09-2009,null,null
NL17BEEH0010005108,RETAIL_SAVING,0,11-09-2009,null,null
NL87BEEH0010005109,RETAIL_CHECKING,0,11-09-2009,null,null
NL60BEEH0010005110,RETAIL_SAVING,0,11-09-2009,null,null
NL33BEEH0010005111,RETAIL_CHECKING,0,11-09-2009,null,null
NL06BEEH0010005112,RETAIL_SAVING,0,11-09-2009,null,null
NL76BEEH0010005113,RETAIL_CHECKING,0,11-09-2009,null,null
NL49BEEH0010005114,RETAIL_SAVING,0,11-09-2009,null,null
NL22BEEH0010005115,RETAIL_CHECKING,0,11-09-2009,null,null
NL92BEEH0010005116,RETAIL_SAVING,0,11-09-2009,null,null
NL65BEEH0010005117,RETAIL_CHECKING,0,11-09-2009,null,null
NL38BEEH0010005118,RETAIL_SAVING,0,11-09-2009,null,null
NL11BEEH0010005119,RETAIL_CHECKING,0,11-09-2009,null,null
NL81BEEH0010005120,RETAIL_SAVING,0,11-09-2009,null,null
NL54BEEH0010005121,RETAIL_CHECKING,0,11-09-2009,null,null
NL27BEEH0010005122,RETAIL_SAVING,0,11-09-2009,null,null
NL97BEEH0010005123,RETAIL_CHECKING,0,11-09-2009,null,null
NL70BEEH0010005124,RETAIL_SAVING,0,11-09-2009,null,null
NL43BEEH0010005125,RETAIL_CHECKING,0,11-09-2009,null,null
NL16BEEH0010005126,RETAIL_SAVING,0,11-09-2009,null,null
NL86BEEH0010005127,RETAIL_CHECKING,0,11-09-2009,null,null
NL59BEEH0010005128,RETAIL_SAVING,0,11-09-2009,null,null
NL32BEEH0010005129,RETAIL_CHECKING,0,11-09-2009,null,null
NL05BEEH0010005130,RETAIL_SAVING,0,11-09-2009,null,null
NL75BEEH0010005131,RETAIL_CHECKING,0,11-09-2009,null,null
NL48BEEH0010005132,RETAIL_SAVING,0,11-09-2009,null,null
NL21BEEH0010005133,RETAIL_CHECKING,0,11-09-2009,null,null
NL91BEEH0010005134,RETAIL_SAVING,0,11-09-2009,null,null
NL64BEEH0010005135,RETAIL_CHECKING,0,11-09-2009,null,null
NL37BEEH0010005136,RETAIL_SAVING,0,11-09-2009,null,null
NL10BEEH0010005137,RETAIL_CHECKING,0,11-09-2009,null,null
NL80BEEH0010005138,RETAIL_SAVING,0,11-09-2009,null,null
NL53BEEH0010005139,RETAIL_CHECKING,0,11-09-2009,null,null
NL26BEEH0010005140,RETAIL_SAVING,0,11-09-2009,null,null
NL96BEEH0010005141,RETAIL_CHECKING,0,11-09-2009,null,null
NL69BEEH0010005142,RETAIL_SAVING,0,11-09-2009,null,null
NL42BEEH0010005143,RETAIL_CHECKING,0,11-09-2009,null,null
NL15BEEH0010005144,RETAIL_SAVING,0,11-09-2009,null,null
NL85BEEH0010005145,RETAIL_CHECKING,0,11-09-2009,null,null
NL58BEEH0010005146,RETAIL_SAVING,0,11-09-2009,null,null
NL31BEEH0010005147,RETAIL_CHECKING,0,11-09-2009,null,null
NL04BEEH0010005148,RETAIL_SAVING,0,11-09-2009,null,null
NL74BEEH0010005149,RETAIL_CHECKING,0,11-09-2009,null,null
NL47BEEH0010005150,RETAIL_SAVING,0,11-09-2009,null,null
NL20BEEH0010005151,RETAIL_CHECKING,0,11-09-2009,null,null
NL90BEEH0010005152,RETAIL_SAVING,0,11-09-2009,null,null
NL63BEEH0010005153,RETAIL_CHECKING,0,11-09-2009,null,null
NL36BEEH0010005154,RETAIL_SAVING,0,11-09-2009,null,null
NL09BEEH0010005155,RETAIL_CHECKING,0,11-09-2009,null,null
NL79BEEH0010005156,RETAIL_SAVING,0,11-09-2009,null,null
NL52BEEH0010005157,RETAIL_CHECKING,0,11-09-2009,null,null
NL25BEEH0010005158,RETAIL_SAVING,0,11-09-2009,null,null
NL95BEEH0010005159,RETAIL_CHECKING,0,11-09-2009,null,null
NL68BEEH0010005160,RETAIL_SAVING,0,11-09-2009,null,null
NL41BEEH0010005161,RETAIL_CHECKING,0,11-09-2009,null,null
NL14BEEH0010005162,RETAIL_SAVING,0,11-09-2009,null,null
NL84BEEH0010005163,RETAIL_CHECKING,0,11-09-2009,null,null
NL57BEEH0010005164,RETAIL_SAVING,0,11-09-2009,null,null
NL30BEEH0010005165,RETAIL_CHECKING,0,11-09-2009,null,null
NL03BEEH0010005166,RETAIL_SAVING,0,11-09-2009,null,null
NL73BEEH0010005167,RETAIL_CHECKING,0,11-09-2009,null,null
NL46BEEH0010005168,RETAIL_SAVING,0,11-09-2009,null,null
NL19BEEH0010005169,RETAIL_CHECKING,0,11-09-2009,null,null
NL89BEEH0010005170,RETAIL_SAVING,0,11-09-2009,null,null
NL62BEEH0010005171,RETAIL_CHECKING,0,11-09-2009,null,null
NL35BEEH0010005172,RETAIL_SAVING,0,11-09-2009,null,null
NL08BEEH0010005173,RETAIL_CHECKING,0,11-09-2009,null,null
